Year,Sub_Region_Name,Climate_Value
2023,중랑구,28.4
2023,성북구,25.4
2023,강북구,26.4
2023,도봉구,25.7
2023,노원구,26.4
2023,은평구,26.2
2023,서대문구,21.7
2023,마포구,27.6
2023,양천구,28.2
2023,강서구,27.3
2023,구로구,26.8
2023,금천구,22.4
2023,영등포구,30.5
2023,동작구,27.4
2023,관악구,23.2
2023,서초구,33.0
2023,강남구,30.3
2023,송파구,31.7
2023,강동구,30.7
2023,중구,10.1
2023,서구,7.2
2023,동구,8.4
2023,영도구,7.1
2023,부산진구,17.9
2023,동래구,20.9
2023,남구,15.0
2023,북구,23.0
2023,해운대구,16.2
2023,사하구,12.1
2023,금정구,19.5
2023,강서구,20.3
2023,연제구,23.6
2023,수영구,14.7
2023,사상구,21.2
2023,기장군,12.5
2023,중구,45.6
2023,동구,42.7
2023,서구,46.1
2023,남구,42.6
2023,북구,42.1
2023,수성구,41.7
2023,달서구,42.1
2023,달성군,40.4
2023,중구,7.6
2023,동구,9.2
2023,연수구,13.2
2023,남동구,17.0
2023,부평구,18.5
2023,계양구,18.9
2023,서구,16.1
2023,미추홀구,12.2
2023,강화군,6.5
2023,옹진군,1.7
2023,동구,38.7
2023,서구,45.5
2023,남구,43.1
2023,북구,39.9
2023,광산구,42.4
2023,동구,37.1
2023,중구,42.4
2023,서구,35.4
2023,유성구,33.7
2023,대덕구,35.3
2023,중구,20.5
2023,남구,22.7
2023,동구,5.7
2023,북구,18.2
2023,울주군,19.1
2023,세종특별자치시,32.9
2023,수원시,23.8
2023,수원시 장안구,22.0
2023,수원시 권선구,24.9
2023,수원시 팔달구,22.8
2023,수원시 영통구,24.9
2023,성남시,25.4
2023,성남시 수정구,26.1
2023,성남시 중원구,22.6
2023,성남시 분당구,26.2
2023,의정부시,24.6
2023,안양시,22.1
2023,안양시 만안구,22.4
2023,안양시 동안구,21.8
2023,부천시,24.8
2023,광명시,26.1
2023,평택시,29.6
2023,동두천시,22.2
2023,안산시,19.1
2023,안산시 상록구,21.5
2023,안산시 단원구,16.6
2023,고양시,26.6
2023,고양시 덕양구,28.5
2023,고양시 일산동구,25.4
2023,고양시 일산서구,24.2
2023,과천시,20.1
2023,구리시,25.9
2023,남양주시,22.6
2023,오산시,29.1
2023,시흥시,18.7
2023,군포시,17.9
2023,의왕시,22.7
2023,하남시,28.6
2023,용인시,22.0
2023,용인시 처인구,21.7
2023,용인시 기흥구,22.1
2023,용인시 수지구,22.2
2023,파주시,23.5
2023,이천시,23.9
2023,안성시,26.9
2023,김포시,17.4
2023,화성시,24.1
2023,광주시,20.0
2023,양주시,21.6
2023,포천시,19.7
2023,여주시,26.7
2023,연천군,20.0
2023,가평군,22.4
2023,양평군,23.8
2023,춘천시,21.8
2023,원주시,24.5
2023,강릉시,15.1
2023,동해시,10.4
2023,태백시,4.8
2023,속초시,9.7
2023,삼척시,13.2
2023,홍천군,17.1
2023,횡성군,12.9
2023,영월군,16.0
2023,평창군,7.2
2023,정선군,6.1
2023,철원군,6.8
2023,화천군,13.3
2023,양구군,11.3
2023,인제군,11.4
2023,고성군,9.6
2023,양양군,11.6
2023,충주시,26.7
2023,제천시,17.7
2023,청주시,32.1
2023,청주시 상당구,31.2
2023,청주시 서원구,32.3
2023,청주시 흥덕구,32.9
2023,청주시 청원구,32.3
2023,보은군,23.9
2023,옥천군,29.8
2023,영동군,27.2
2023,진천군,24.9
2023,괴산군,23.0
2023,음성군,24.1
2023,단양군,20.4
2023,증평군,29.7
2023,천안시,29.0
2023,천안시 동남구,27.7
2023,천안시 서북구,30.7
2023,공주시,35.2
2023,보령시,12.2
2023,아산시,30.6
2023,서산시,10.5
2023,논산시,38.5
2023,계룡시,30.3
2023,당진시,19.4
2023,금산군,31.8
2023,부여군,30.9
2023,서천군,20.8
2023,청양군,28.8
2023,홍성군,24.9
2023,예산군,31.3
2023,태안군,4.5
2023,전주시,45.1
2023,전주시 완산구,45.0
2023,전주시 덕진구,45.2
2023,군산시,24.1
2023,익산시,38.1
2023,정읍시,38.9
2023,남원시,31.0
2023,김제시,37.2
2023,완주군,39.6
2023,진안군,22.9
2023,무주군,22.2
2023,장수군,19.3
2023,임실군,30.0
2023,순창군,32.5
2023,고창군,27.0
2023,부안군,25.4
2023,목포시,17.6
2023,여수시,10.6
2023,순천시,29.2
2023,나주시,39.5
2023,광양시,26.9
2023,담양군,34.5
2023,곡성군,37.0
2023,구례군,39.0
2023,고흥군,14.4
2023,보성군,23.2
2023,화순군,33.2
2023,장흥군,16.6
2023,강진군,18.5
2023,해남군,15.9
2023,영암군,31.7
2023,무안군,24.6
2023,함평군,31.6
2023,영광군,23.4
2023,장성군,36.6
2023,완도군,4.2
2023,진도군,8.7
2023,신안군,11.5
2023,포항시,19.7
2023,포항시 남구,18.9
2023,포항시 북구,20.4
2023,경주시,25.9
2023,김천시,30.6
2023,안동시,28.9
2023,구미시,34.0
2023,영주시,25.5
2023,영천시,32.8
2023,상주시,25.9
2023,문경시,23.6
2023,경산시,42.5
2023,군위군,30.9
2023,의성군,34.9
2023,청송군,25.3
2023,영양군,15.8
2023,영덕군,20.0
2023,청도군,31.7
2023,고령군,33.0
2023,성주군,32.6
2023,칠곡군,38.1
2023,예천군,26.2
2023,봉화군,16.4
2023,울진군,12.9
2023,울릉군,1.7
2023,진주시,31.5
2023,통영시,7.1
2023,사천시,23.9
2023,김해시,27.9
2023,밀양시,36.3
2023,거제시,6.1
2023,양산시,22.9
2023,창원시,21.6
2023,창원시 의창구,29.8
2023,창원시 성산구,26.5
2023,창원시 마산합포구,18.8
2023,창원시 마산회원구,22.5
2023,창원시 진해구,16.4
2023,의령군,31.1
2023,함안군,39.6
2023,창녕군,40.4
2023,고성군,21.8
2023,남해군,16.0
2023,하동군,27.7
2023,산청군,26.8
2023,함양군,25.4
2023,거창군,22.2
2023,합천군,31.5
2023,제주시,9.5
2023,서귀포시,3.9
2024,종로구,36.2
2024,중구,42.1
2024,용산구,40.6
2024,성동구,44.9
2024,광진구,45.1
2024,동대문구,45.6
2024,중랑구,44.1
2024,성북구,40.1
2024,강북구,41.4
2024,도봉구,40.1
2024,노원구,40.7
2024,은평구,41.2
2024,서대문구,36.3
2024,마포구,42.6
2024,양천구,44.1
2024,강서구,42.9
2024,구로구,42.5
2024,금천구,36.5
2024,영등포구,45.6
2024,동작구,41.9
2024,관악구,38.1
2024,서초구,47.9
2024,강남구,45.7
2024,송파구,46.5
2024,강동구,46.0
2024,중구,18.4
2024,서구,12.6
2024,동구,13.6
2024,영도구,13.4
2024,부산진구,26.4
2024,동래구,30.5
2024,남구,25.0
2024,북구,32.6
2024,해운대구,25.2
2024,사하구,20.4
2024,금정구,28.1
2024,강서구,29.1
2024,연제구,34.2
2024,수영구,23.0
2024,사상구,31.1
2024,기장군,19.5
2024,중구,56.8
2024,동구,54.8
2024,서구,56.7
2024,남구,54.9
2024,북구,54.2
2024,수성구,53.2
2024,달서구,54.1
2024,달성군,51.0
2024,중구,23.9
2024,동구,26.3
2024,연수구,30.1
2024,남동구,32.6
2024,부평구,34.2
2024,계양구,34.4
2024,서구,33.1
2024,미추홀구,29.5
2024,강화군,21.1
2024,옹진군,9.3
2024,동구,43.1
2024,서구,50.0
2024,남구,47.2
2024,북구,43.7
2024,광산구,47.1
2024,동구,45.7
2024,중구,49.9
2024,서구,43.3
2024,유성구,41.9
2024,대덕구,44.4
2024,중구,28.1
2024,남구,32.0
2024,동구,7.8
2024,북구,24.3
2024,울주군,26.0
2024,세종특별자치시,42.6
2024,수원시,36.8
2024,수원시 장안구,35.5
2024,수원시 권선구,37.5
2024,수원시 팔달구,36.2
2024,수원시 영통구,37.4
2024,성남시,40.6
2024,성남시 수정구,41.6
2024,성남시 중원구,37.7
2024,성남시 분당구,41.2
2024,의정부시,38.5
2024,안양시,35.7
2024,안양시 만안구,35.9
2024,안양시 동안구,35.5
2024,부천시,40.6
2024,광명시,41.6
2024,평택시,40.9
2024,동두천시,35.5
2024,안산시,34.1
2024,안산시 상록구,36.1
2024,안산시 단원구,32.0
2024,고양시,41.4
2024,고양시 덕양구,43.5
2024,고양시 일산동구,39.8
2024,고양시 일산서구,39.0
2024,과천시,33.5
2024,구리시,40.9
2024,남양주시,36.3
2024,오산시,41.4
2024,시흥시,34.6
2024,군포시,31.0
2024,의왕시,36.3
2024,하남시,44.4
2024,용인시,35.0
2024,용인시 처인구,34.4
2024,용인시 기흥구,34.9
2024,용인시 수지구,36.1
2024,파주시,37.4
2024,이천시,37.4
2024,안성시,38.4
2024,김포시,33.7
2024,화성시,37.0
2024,광주시,34.5
2024,양주시,34.7
2024,포천시,32.5
2024,여주시,39.4
2024,연천군,32.7
2024,가평군,35.4
2024,양평군,37.5
2024,춘천시,36.8
2024,원주시,37.4
2024,강릉시,19.2
2024,동해시,13.7
2024,태백시,7.6
2024,속초시,13.1
2024,삼척시,16.9
2024,홍천군,29.0
2024,횡성군,24.4
2024,영월군,25.4
2024,평창군,12.9
2024,정선군,10.4
2024,철원군,16.6
2024,화천군,25.9
2024,양구군,19.7
2024,인제군,18.9
2024,고성군,13.5
2024,양양군,16.3
2024,충주시,41.1
2024,제천시,29.1
2024,청주시,42.9
2024,청주시 상당구,41.2
2024,청주시 서원구,43.1
2024,청주시 흥덕구,43.9
2024,청주시 청원구,44.2
2024,보은군,33.1
2024,옥천군,39.3
2024,영동군,37.1
2024,진천군,37.5
2024,괴산군,35.6
2024,음성군,37.3
2024,단양군,30.7
2024,증평군,43.5
2024,천안시,39.2
2024,천안시 동남구,38.3
2024,천안시 서북구,40.5
2024,공주시,43.0
2024,보령시,22.7
2024,아산시,39.9
2024,서산시,22.7
2024,논산시,44.3
2024,계룡시,37.6
2024,당진시,30.1
2024,금산군,38.3
2024,부여군,38.0
2024,서천군,30.0
2024,청양군,36.2
2024,홍성군,34.8
2024,예산군,39.6
2024,태안군,15.9
2024,전주시,49.5
2024,전주시 완산구,49.8
2024,전주시 덕진구,49.1
2024,군산시,32.0
2024,익산시,42.6
2024,정읍시,42.1
2024,남원시,34.1
2024,김제시,41.4
2024,완주군,44.4
2024,진안군,25.8
2024,무주군,28.7
2024,장수군,22.6
2024,임실군,32.7
2024,순창군,35.0
2024,고창군,32.1
2024,부안군,32.0
2024,목포시,27.4
2024,여수시,15.1
2024,순천시,33.3
2024,나주시,44.4
2024,광양시,32.4
2024,담양군,37.5
2024,곡성군,40.3
2024,구례군,44.9
2024,고흥군,22.5
2024,보성군,27.4
2024,화순군,36.4
2024,장흥군,24.3
2024,강진군,26.0
2024,해남군,24.4
2024,영암군,36.7
2024,무안군,31.9
2024,함평군,36.3
2024,영광군,29.7
2024,장성군,40.2
2024,완도군,11.8
2024,진도군,17.0
2024,신안군,20.0
2024,포항시,27.1
2024,포항시 남구,25.5
2024,포항시 북구,28.6
2024,경주시,34.3
2024,김천시,43.8
2024,안동시,40.3
2024,구미시,47.6
2024,영주시,36.6
2024,영천시,44.8
2024,상주시,38.2
2024,문경시,35.0
2024,경산시,54.3
2024,군위군,43.1
2024,의성군,47.3
2024,청송군,36.1
2024,영양군,21.0
2024,영덕군,27.7
2024,청도군,40.8
2024,고령군,42.6
2024,성주군,43.5
2024,칠곡군,50.8
2024,예천군,38.3
2024,봉화군,22.6
2024,울진군,16.4
2024,울릉군,5.5
2024,진주시,36.9
2024,통영시,17.5
2024,사천시,31.1
2024,김해시,36.2
2024,밀양시,45.0
2024,거제시,15.0
2024,양산시,30.8
2024,창원시,30.3
2024,창원시 의창구,37.1
2024,창원시 성산구,35.3
2024,창원시 마산합포구,27.8
2024,창원시 마산회원구,31.3
2024,창원시 진해구,25.3
2024,의령군,38.7
2024,함안군,45.6
2024,창녕군,49.0
2024,고성군,29.5
2024,남해군,24.2
2024,하동군,33.2
2024,산청군,32.6
2024,함양군,31.2
2024,거창군,29.1
2024,합천군,39.9
2024,제주시,18.4
2024,서귀포시,11.0
2025,종로구,35.9
2025,중구,40.8
2025,용산구,39.7
2025,성동구,42.5
2025,광진구,42.6
2025,동대문구,42.6
2025,중랑구,41.0
2025,성북구,39.2
2025,강북구,39.9
2025,도봉구,38.9
2025,노원구,39.2
2025,은평구,39.4
2025,서대문구,35.7
2025,마포구,40.9
2025,양천구,39.7
2025,강서구,39.3
2025,구로구,38.2
2025,금천구,35.3
2025,영등포구,41.6
2025,동작구,39.8
2025,관악구,36.8
2025,서초구,43.6
2025,강남구,43.0
2025,송파구,43.6
2025,강동구,42.6
2025,중구,7.8
2025,서구,5.7
2025,동구,6.5
2025,영도구,5.4
2025,부산진구,12.4
2025,동래구,14.9
2025,남구,10.2
2025,북구,18.4
2025,해운대구,12.0
2025,사하구,8.7
2025,금정구,15.0
2025,강서구,16.0
2025,연제구,15.8
2025,수영구,10.5
2025,사상구,15.0
2025,기장군,10.9
2025,중구,51.1
2025,동구,49.3
2025,서구,51.6
2025,남구,49.2
2025,북구,49.7
2025,수성구,47.7
2025,달서구,49.5
2025,달성군,48.2
2025,중구,14.9
2025,동구,17.4
2025,연수구,18.9
2025,남동구,23.6
2025,부평구,26.8
2025,계양구,28.5
2025,서구,24.5
2025,미추홀구,19.3
2025,강화군,15.1
2025,옹진군,3.1
2025,동구,38.8
2025,서구,45.1
2025,남구,42.4
2025,북구,40.4
2025,광산구,43.2
2025,동구,42.3
2025,중구,47.1
2025,서구,40.6
2025,유성구,39.9
2025,대덕구,41.7
2025,중구,16.5
2025,남구,17.8
2025,동구,3.5
2025,북구,13.8
2025,울주군,18.9
2025,세종특별자치시,40.3
2025,수원시,33.9
2025,수원시 장안구,32.9
2025,수원시 권선구,34.0
2025,수원시 팔달구,33.7
2025,수원시 영통구,34.8
2025,성남시,38.5
2025,성남시 수정구,39.4
2025,성남시 중원구,36.5
2025,성남시 분당구,38.8
2025,의정부시,37.9
2025,안양시,33.5
2025,안양시 만안구,33.3
2025,안양시 동안구,33.6
2025,부천시,34.5
2025,광명시,37.2
2025,평택시,36.6
2025,동두천시,36.5
2025,안산시,26.1
2025,안산시 상록구,29.0
2025,안산시 단원구,22.9
2025,고양시,38.3
2025,고양시 덕양구,40.5
2025,고양시 일산동구,36.9
2025,고양시 일산서구,35.4
2025,과천시,33.1
2025,구리시,38.9
2025,남양주시,35.3
2025,오산시,37.3
2025,시흥시,26.1
2025,군포시,28.5
2025,의왕시,34.0
2025,하남시,41.1
2025,용인시,33.4
2025,용인시 처인구,32.8
2025,용인시 기흥구,33.4
2025,용인시 수지구,34.3
2025,파주시,35.8
2025,이천시,35.5
2025,안성시,36.6
2025,김포시,27.7
2025,화성시,30.7
2025,광주시,33.2
2025,양주시,34.4
2025,포천시,32.6
2025,여주시,37.1
2025,연천군,33.7
2025,가평군,33.2
2025,양평군,35.2
2025,춘천시,32.2
2025,원주시,34.7
2025,강릉시,13.3
2025,동해시,8.7
2025,태백시,9.9
2025,속초시,7.9
2025,삼척시,12.4
2025,홍천군,26.8
2025,횡성군,23.7
2025,영월군,24.0
2025,평창군,14.9
2025,정선군,12.5
2025,철원군,18.2
2025,화천군,24.8
2025,양구군,20.4
2025,인제군,19.2
2025,고성군,8.7
2025,양양군,11.5
2025,충주시,37.4
2025,제천시,27.7
2025,청주시,40.7
2025,청주시 상당구,39.1
2025,청주시 서원구,40.9
2025,청주시 흥덕구,41.8
2025,청주시 청원구,41.8
2025,보은군,32.4
2025,옥천군,37.1
2025,영동군,34.8
2025,진천군,35.3
2025,괴산군,33.3
2025,음성군,35.5
2025,단양군,29.2
2025,증평군,40.8
2025,천안시,37.2
2025,천안시 동남구,36.1
2025,천안시 서북구,38.7
